Date,Plot ID,Treatment Type,ExG,Total Soil Moisture,Irrigation Added (gallons),Rainfall (gallons),ET0 (mm),Heat Index (F),Canopy Cover (CC),Kc (Crop Coeffecient)
2023-07-29,47,FIEG,NA,223.4708333,NA,0,5.074674130136744,84.26842953,NA,NA
2023-07-30,47,FIEG,NA,220.85,NA,0,6.298773994914483,83.04122846,NA,NA
2023-07-31,47,FIEG,0.097779338,218.7458333,NA,0,5.899101497839515,84.04033507,46.65927978,0.4585706371
2023-08-01,47,FIEG,NA,NA,NA,0,6.778242042966687,86.61905165,NA,NA
2023-08-02,47,FIEG,NA,NA,NA,0,5.698370650331392,85.19275762,NA,NA
2023-08-03,47,FIEG,NA,NA,NA,0,6.469875006171462,85.75959995,NA,NA
2023-08-04,47,FIEG,0.107998852,NA,NA,0,6.757505557849666,88.36673087,54.50415512,0.5605540166
2023-08-05,47,FIEG,NA,NA,NA,0,8.092936927204521,88.70506721,NA,NA
2023-08-06,47,FIEG,NA,NA,NA,0,7.046811986710244,87.45687746,NA,NA
2023-08-07,47,FIEG,0.095569896,232.3708333,0,276.936,6.35246712520147,83.95531491,48.9254386,0.4880307018
2023-08-08,47,FIEG,NA,219.2708333,NA,0,7.576063309338275,87.21057437,NA,NA
2023-08-09,47,FIEG,NA,NA,NA,0,6.729471073891706,86.33492243,NA,NA
2023-08-10,47,FIEG,NA,NA,NA,0,4.933371931045564,87.23213157,NA,NA
2023-08-11,47,FIEG,0.097136805,NA,0,0,7.1342838444898,90.4931326,51.6840417,0.5238925421
2023-08-12,47,FIEG,NA,NA,NA,276.936,7.095546759856969,90.22170678,NA,NA
2023-08-13,47,FIEG,NA,222.9166667,NA,730.104,6.526020760164731,87.55674665,NA,NA
2023-08-14,47,FIEG,NA,220,NA,0,4.289966572368692,78.72518528,NA,NA
2023-08-15,47,FIEG,NA,218.0333333,NA,0,3.9328414875638655,79.2391834,NA,NA
2023-08-16,47,FIEG,0.087427055,220.1166667,NA,0,6.09173128224056,84.03253664,45.38230241,0.4419699313
2023-08-17,47,FIEG,NA,238.15,NA,0,6.250028003667362,87.02192181,NA,NA
2023-08-18,47,FIEG,NA,235.1833333,NA,0,6.441239037320772,87.02718951,NA,NA
2023-08-19,47,FIEG,NA,228.3166667,NA,0,11.422902196621454,83.72359882,NA,NA
2023-08-20,47,FIEG,NA,223.7833333,NA,0,5.4021989895281886,82.06158328,NA,NA
2023-08-21,47,FIEG,NA,220.6833333,0,0,6.271405922150108,85.20992241,NA,NA
2023-08-22,47,FIEG,NA,218.4666667,NA,0,4.5775654431880985,84.88410741,NA,NA
2023-08-23,47,FIEG,NA,217.0166667,NA,0,5.216271118965082,83.1629015,NA,NA
2023-08-24,47,FIEG,0.049323868,219.2833333,NA,0,4.099551102064707,83.46461785,25.16586593,0.1791562571
2023-08-25,47,FIEG,NA,237.9666667,NA,0,5.506688247771658,82.91829396,NA,NA
2023-08-26,47,FIEG,NA,236.6333333,NA,0,4.722898846652262,82.30938712,NA,NA
2023-08-27,47,FIEG,NA,232.1333333,NA,0,3.199208562482251,81.89732007,NA,NA
2023-08-28,47,FIEG,NA,229.05,NA,0,3.0212240618448214,80.92993357,NA,NA
2023-08-29,47,FIEG,NA,226.1166667,NA,201.408,4.92114731832688,78.36317464,NA,NA
2023-08-30,47,FIEG,NA,223.6166667,0,0,2.384700466523309,78.70423394,NA,NA
2023-08-31,47,FIEG,NA,221.3,NA,0,3.5962140391486423,79.59314184,NA,NA
2023-09-01,47,FIEG,NA,NA,NA,0,4.4223356107043825,80.82799586,NA,NA
2023-09-02,47,FIEG,NA,NA,NA,0,4.170546066376036,81.39369552,NA,NA
2023-09-03,47,FIEG,NA,NA,NA,0,5.170223318109445,80.73487048,NA,NA
2023-09-04,47,FIEG,NA,NA,NA,25.176,8.858359325499812,83.42033876,NA,NA
2023-09-05,47,FIEG,-0.012373965,NA,NA,0,6.626773911991476,84.76233979,4.064949608,-0.0951556551
2023-09-06,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-07,47,FIEG,NA,230.7208333,NA,0,NA,NA,NA,NA
2023-09-08,47,FIEG,NA,222.3583333,NA,0,NA,NA,NA,NA
2023-09-09,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-10,47,FIEG,NA,NA,NA,981.864,NA,NA,NA,NA
2023-09-11,47,FIEG,NA,NA,0,453.168,NA,NA,NA,NA
2023-09-12,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-13,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-14,47,FIEG,NA,NA,NA,9516.528,NA,NA,NA,NA
2023-09-15,47,FIEG,NA,NA,NA,11278.848,NA,NA,NA,NA
2023-09-16,47,FIEG,NA,NA,NA,4632.384,NA,NA,NA,NA
2023-09-17,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-18,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-19,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-20,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-21,47,FIEG,NA,NA,NA,25.176,NA,NA,NA,NA
2023-09-22,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-23,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-24,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-25,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-26,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-27,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-28,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-09-29,47,FIEG,NA,NA,NA,276.936,NA,NA,NA,NA
2023-09-30,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-01,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-02,47,FIEG,NA,NA,NA,6797.52,NA,NA,NA,NA
2023-10-03,47,FIEG,NA,NA,NA,7426.92,NA,NA,NA,NA
2023-10-04,47,FIEG,NA,NA,NA,1888.2,NA,NA,NA,NA
2023-10-05,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-06,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-07,47,FIEG,NA,233.4916667,NA,0,NA,NA,NA,NA
2023-10-08,47,FIEG,NA,239.3333333,NA,0,NA,NA,NA,NA
2023-10-09,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-10,47,FIEG,NA,NA,NA,25.176,NA,NA,NA,NA
2023-10-11,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-12,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-13,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-14,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-15,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-16,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-17,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-18,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-19,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-20,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-21,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-22,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-23,47,FIEG,NA,NA,NA,3222.528,NA,NA,NA,NA
2023-10-24,47,FIEG,NA,NA,NA,3776.4,NA,NA,NA,NA
2023-10-25,47,FIEG,NA,NA,NA,2517.6,NA,NA,NA,NA
2023-10-26,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-27,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-28,47,FIEG,NA,NA,NA,604.224,NA,NA,NA,NA
2023-10-29,47,FIEG,NA,NA,NA,251.76,NA,NA,NA,NA
2023-10-30,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-10-31,47,FIEG,NA,NA,NA,0,NA,NA,NA,NA
2023-05-01,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-02,49,FICT,NA,NA,NA,906.336,NA,NA,NA,NA
2023-05-03,49,FICT,NA,NA,NA,5060.376,NA,NA,NA,NA
2023-05-04,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-05,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-06,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-07,49,FICT,NA,231.0958333,NA,0,NA,NA,NA,NA
2023-05-08,49,FICT,NA,231,NA,0,NA,NA,NA,NA
2023-05-09,49,FICT,NA,217.5833333,NA,0,NA,NA,NA,NA
2023-05-10,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-11,49,FICT,-0.051546184,NA,NA,3952.632,NA,NA,0,-0.148
2023-05-12,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-13,49,FICT,NA,NA,NA,4531.68,NA,NA,NA,NA
2023-05-14,49,FICT,NA,NA,NA,855.984,NA,NA,NA,NA
2023-05-15,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-16,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-17,49,FICT,-0.042202254,NA,NA,50.352,NA,NA,0,-0.148
2023-05-18,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-19,49,FICT,NA,NA,NA,352.464,NA,NA,NA,NA
2023-05-20,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-21,49,FICT,NA,NA,NA,503.52,NA,NA,NA,NA
2023-05-22,49,FICT,NA,NA,NA,6520.584,NA,NA,NA,NA
2023-05-23,49,FICT,-0.047818992,NA,NA,1283.976,NA,NA,0,-0.148
2023-05-24,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-25,49,FICT,NA,NA,NA,5337.312,NA,NA,NA,NA
2023-05-26,49,FICT,NA,NA,NA,3826.752,NA,NA,NA,NA
2023-05-27,49,FICT,NA,NA,NA,3197.352,NA,NA,NA,NA
2023-05-28,49,FICT,NA,NA,NA,2769.36,NA,NA,NA,NA
2023-05-29,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-30,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-05-31,49,FICT,NA,NA,NA,276.936,NA,NA,NA,NA
2023-06-01,49,FICT,NA,NA,NA,1686.792,NA,NA,NA,NA
2023-06-02,49,FICT,NA,NA,NA,1812.672,NA,NA,NA,NA
2023-06-03,49,FICT,NA,NA,NA,2114.784,NA,NA,NA,NA
2023-06-04,49,FICT,NA,NA,NA,50.352,NA,NA,NA,NA
2023-06-05,49,FICT,NA,NA,NA,75.528,NA,NA,NA,NA
2023-06-06,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-07,49,FICT,NA,228.8041667,NA,2719.008,NA,NA,NA,NA
2023-06-08,49,FICT,NA,226.0791667,NA,0,NA,NA,NA,NA
2023-06-09,49,FICT,-0.033006917,NA,NA,0,NA,NA,0,-0.148
2023-06-10,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-11,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-12,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-13,49,FICT,-0.016388224,NA,NA,0,NA,NA,0.594530321,-0.1402711058
2023-06-14,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-15,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-16,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-17,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-18,49,FICT,-0.012510664,NA,NA,0,NA,NA,1.638454861,-0.1267000868
2023-06-19,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-20,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-21,49,FICT,NA,NA,0,0,NA,NA,NA,NA
2023-06-22,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-23,49,FICT,NA,NA,NA,1032.216,NA,NA,NA,NA
2023-06-24,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-25,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-26,49,FICT,NA,NA,4330,0,NA,NA,NA,NA
2023-06-27,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-06-28,49,FICT,NA,245.3,NA,0,NA,NA,NA,NA
2023-06-29,49,FICT,NA,243.4636364,4250,0,NA,NA,NA,NA
2023-06-30,49,FICT,0.030290935,241.0958333,NA,3323.232,NA,NA,9.783713166,-0.02081172884
2023-07-01,49,FICT,NA,NA,NA,906.336,NA,NA,NA,NA
2023-07-02,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-07-03,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-07-04,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-07-05,49,FICT,0.090513421,NA,0,0,NA,NA,26.28909552,0.1937582418
2023-07-06,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-07-07,49,FICT,NA,226.9333333,NA,553.872,6.534235849497845,85.48721757,NA,NA
2023-07-08,49,FICT,NA,222.1583333,NA,125.88,3.702302983768859,82.56027878,NA,NA
2023-07-09,49,FICT,0.092317703,NA,NA,0,4.053027740554412,82.78480192,31.62448347,0.2631182851
2023-07-10,49,FICT,NA,NA,NA,4456.152,4.7053208569608795,83.93458201,NA,NA
2023-07-11,49,FICT,NA,NA,NA,453.168,7.139669578360842,87.81294334,NA,NA
2023-07-12,49,FICT,0.085632957,NA,6290,0,8.823916317310568,90.26609506,33.84353741,0.2919659863
2023-07-13,49,FICT,NA,234.9916667,NA,0,6.693322259032683,91.65693928,NA,NA
2023-07-14,49,FICT,NA,232.0041667,NA,0,6.34347629009833,88.88358333,NA,NA
2023-07-15,49,FICT,NA,229.7869565,NA,302.112,4.2998055390763685,83.39643018,NA,NA
2023-07-16,49,FICT,NA,228.3708333,NA,1435.032,4.502614802388296,82.93465384,NA,NA
2023-07-17,49,FICT,0.112774481,226.6875,NA,0,6.491309734424005,86.34306645,41.15110054,0.386964307
2023-07-18,49,FICT,NA,225.4708333,NA,0,11.647747863739548,87.4303048,NA,NA
2023-07-19,49,FICT,NA,232.2666667,NA,0,10.4054891059532,87.45299829,NA,NA
2023-07-20,49,FICT,0.127518581,233.9375,NA,0,5.33223087168297,84.76662166,44.26020408,0.427382653
2023-07-21,49,FICT,NA,233.2958333,6510,0,5.303162421574527,82.15549553,NA,NA
2023-07-22,49,FICT,NA,230.0208333,NA,0,2.972122248743333,82.46773529,NA,NA
2023-07-23,49,FICT,NA,227.0166667,NA,0,4.054680816689564,84.0121155,NA,NA
2023-07-24,49,FICT,NA,224.1958333,NA,0,7.411746533598245,84.9826392,NA,NA
2023-07-25,49,FICT,NA,228.9458333,NA,0,9.2754692071882765,85.56947655,NA,NA
2023-07-26,49,FICT,0.139583628,235.0625,NA,0,7.896922889534724,85.02515956,46.98464912,0.4628004386
2023-07-27,49,FICT,NA,231.6958333,NA,0,6.424008473114047,84.53238788,NA,NA
2023-07-28,49,FICT,NA,227.1291667,6570,0,6.3950402734856855,84.90391571,NA,NA
2023-07-29,49,FICT,NA,223.8875,NA,0,5.074674130136744,84.26842953,NA,NA
2023-07-30,49,FICT,NA,221.6375,NA,0,6.298773994914483,83.04122846,NA,NA
2023-07-31,49,FICT,0.138835137,219.85,NA,0,5.899101497839515,84.04033507,47.80515118,0.4734669653
2023-08-01,49,FICT,NA,NA,NA,0,6.778242042966687,86.61905165,NA,NA
2023-08-02,49,FICT,NA,NA,NA,0,5.698370650331392,85.19275762,NA,NA
2023-08-03,49,FICT,NA,NA,NA,0,6.469875006171462,85.75959995,NA,NA
2023-08-04,49,FICT,0.143698503,NA,NA,0,6.7540454357119675,87.75654354,49.88365651,0.5004875346
2023-08-05,49,FICT,NA,NA,NA,0,8.089100451017906,88.13285133,NA,NA
2023-08-06,49,FICT,NA,NA,NA,0,7.046811986710244,87.45687746,NA,NA
2023-08-07,49,FICT,0.135624215,225.4666667,6310,276.936,6.35246712520147,83.95531491,49.51754386,0.4957280702
2023-08-08,49,FICT,NA,219.8458333,NA,0,7.576063309338275,87.21057437,NA,NA
2023-08-09,49,FICT,NA,NA,NA,0,6.729471073891706,86.33492243,NA,NA
2023-08-10,49,FICT,NA,NA,NA,0,4.929277453533962,86.45513941,NA,NA
2023-08-11,49,FICT,0.13233992,NA,6330,0,7.129261239342787,89.8068625,49.15797915,0.491053729
2023-08-12,49,FICT,NA,NA,NA,276.936,7.095546759856969,90.22170678,NA,NA
2023-08-13,49,FICT,NA,222.7833333,NA,730.104,6.526020760164731,87.55674665,NA,NA
2023-08-14,49,FICT,NA,220.4625,NA,0,4.289966572368692,78.72518528,NA,NA
2023-08-15,49,FICT,NA,218.9333333,NA,0,3.9328414875638655,79.2391834,NA,NA
2023-08-16,49,FICT,0.132201907,218.4166667,NA,0,6.09173128224056,84.03253664,45.73668385,0.4465768901
2023-08-17,49,FICT,NA,227.3833333,NA,0,6.246884203951275,86.56184338,NA,NA
2023-08-18,49,FICT,NA,232.4,NA,0,6.43871417845288,86.64526582,NA,NA
2023-08-19,49,FICT,NA,227.25,NA,0,6.8975901779539575,84.22341274,NA,NA
2023-08-20,49,FICT,NA,223.1333333,NA,0,5.4021989895281886,82.06158328,NA,NA
2023-08-21,49,FICT,NA,220.5666667,6330,0,6.271405922150108,85.20992241,NA,NA
2023-08-22,49,FICT,NA,218.9166667,NA,0,4.5775654431880985,84.88410741,NA,NA
2023-08-23,49,FICT,NA,217.9,NA,0,5.216271118965082,83.1629015,NA,NA
2023-08-24,49,FICT,0.117238186,217.6833333,NA,0,4.099551102064707,83.46461785,24.94852437,0.1763308168
2023-08-25,49,FICT,NA,226.9666667,NA,0,5.50449834276188,82.5840946,NA,NA
2023-08-26,49,FICT,NA,233.1333333,NA,0,4.720457911571801,81.90342968,NA,NA
2023-08-27,49,FICT,NA,230.7333333,NA,0,3.199208562482251,81.89732007,NA,NA
2023-08-28,49,FICT,NA,228.15,NA,0,3.0212240618448214,80.92993357,NA,NA
2023-08-29,49,FICT,NA,225.4666667,NA,201.408,4.92114731832688,78.36317464,NA,NA
2023-08-30,49,FICT,NA,223.1833333,6340,0,2.384700466523309,78.70423394,NA,NA
2023-08-31,49,FICT,NA,221.2333333,NA,0,3.5962140391486423,79.59314184,NA,NA
2023-09-01,49,FICT,NA,NA,NA,0,4.4223356107043825,80.82799586,NA,NA
2023-09-02,49,FICT,NA,NA,NA,0,4.170546066376036,81.39369552,NA,NA
2023-09-03,49,FICT,NA,NA,NA,0,5.170223318109445,80.73487048,NA,NA
2023-09-04,49,FICT,NA,NA,NA,25.176,8.858359325499812,83.42033876,NA,NA
2023-09-05,49,FICT,0.041354642,NA,NA,0,6.626773911991476,84.76233979,4.323223178,-0.09179809869
2023-09-06,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-07,49,FICT,NA,224.6208333,NA,0,NA,NA,NA,NA
2023-09-08,49,FICT,NA,219.2125,NA,0,NA,NA,NA,NA
2023-09-09,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-10,49,FICT,NA,NA,NA,981.864,NA,NA,NA,NA
2023-09-11,49,FICT,NA,NA,6980,453.168,NA,NA,NA,NA
2023-09-12,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-13,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-14,49,FICT,NA,NA,NA,9516.528,NA,NA,NA,NA
2023-09-15,49,FICT,NA,NA,NA,11278.848,NA,NA,NA,NA
2023-09-16,49,FICT,NA,NA,NA,4632.384,NA,NA,NA,NA
2023-09-17,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-18,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-19,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-20,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-21,49,FICT,NA,NA,NA,25.176,NA,NA,NA,NA
2023-09-22,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-23,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-24,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-25,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-26,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-27,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-28,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-09-29,49,FICT,NA,NA,NA,276.936,NA,NA,NA,NA
2023-09-30,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-01,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-02,49,FICT,NA,NA,NA,6797.52,NA,NA,NA,NA
2023-10-03,49,FICT,NA,NA,NA,7426.92,NA,NA,NA,NA
2023-10-04,49,FICT,NA,NA,NA,1888.2,NA,NA,NA,NA
2023-10-05,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-06,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-07,49,FICT,NA,224.7833333,NA,0,NA,NA,NA,NA
2023-10-08,49,FICT,NA,228.9916667,NA,0,NA,NA,NA,NA
2023-10-09,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-10,49,FICT,NA,NA,NA,25.176,NA,NA,NA,NA
2023-10-11,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-12,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-13,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-14,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-15,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-16,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-17,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-18,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-19,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-20,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-21,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-22,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-23,49,FICT,NA,NA,NA,3222.528,NA,NA,NA,NA
2023-10-24,49,FICT,NA,NA,NA,3776.4,NA,NA,NA,NA
2023-10-25,49,FICT,NA,NA,NA,2517.6,NA,NA,NA,NA
2023-10-26,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-27,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-28,49,FICT,NA,NA,NA,604.224,NA,NA,NA,NA
2023-10-29,49,FICT,NA,NA,NA,251.76,NA,NA,NA,NA
2023-10-30,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
2023-10-31,49,FICT,NA,NA,NA,0,NA,NA,NA,NA
